assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
9b3a21d2-3d41-46f3-95f7-c02353f02bea,1,21,1.000000,8d7e30ed-2eb2-48c9-ad99-3d0e8cf03e99
0b0240d9-4a85-439c-9e78-a7683ee63df2,1,2,1.000000,8b10f12f-516a-44ee-9e79-134d040d1ef4
f2dda6dd-a1a3-4b91-8dfb-54cb535815b1,1,2,1.000000,18812d7d-3e1e-4084-ad30-79ac968a2fa5
1c7dc29b-7b42-44ad-9763-2e8c03a39ff6,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
1b304c14-f280-4909-8cc7-0f537aa65e1f,1,2,1.000000,7f683754-6c34-4de6-b54f-367de9daf770
07c7a014-6468-4a73-a224-9297451fca49,1,2,1.000000,5fe18d2a-1ec2-4075-adfc-637e282721b4
fa65ba8d-c1a1-4089-9497-c3510b65e43d,1,3,1.000000,1f84d45e-8689-42bf-9ad5-0f9c8753fbde
fac3a191-86d9-4b26-8227-8beed6f49421,1,2,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
944a8df6-2be6-4e3e-b2bc-a5713ad48fa9,1,5,1.000000,595525a1-8ff1-493d-bdef-74ecb74d182b
319f8969-165b-47e6-a60c-81953fb1d8ab,1,3,1.000000,a1e159d8-57d0-47b8-9d45-24df63d3595a
0dcfb0a4-b0d1-42d9-9829-54bfaa5e172b,1,5,1.000000,768f8c65-6279-4be8-98a6-af3595dc5f5f
c960ae81-09cd-420b-a1b0-7a3a7987845e,1,2,1.000000,68942969-0475-4a26-931b-d1d8043a659c
00b07457-039c-4129-b08d-b789243a8acf,1,2,1.000000,efca79c2-0b12-4ce7-a28f-68ad9193990d
f0423f6c-5675-442a-b263-6926fa7bf676,1,11,1.000000,2847c646-a1c3-45b5-815f-46681e3db9c1
e12030b5-7fb8-4512-aea0-bb4e31f1ba8b,1,2,1.000000,adf5227c-74ef-49bf-b9fc-2fb8cf302732
a0d5a49a-b9ac-445e-821a-0a6793a5b866,1,2,1.000000,b811ccd0-a9ef-40ef-8326-d8efbf85e50f
c7b9181b-d852-4dae-af2f-5ef40bed0f0b,1,5,1.000000,06b6d1b3-dda3-4743-96f5-a45079ab6996
6098f3a2-6856-43a0-8ec5-fe3bb5082d26,1,7,1.000000,0062535e-d9ab-4cb0-ae8f-79133b440129
02d8b7fa-1920-45b1-8c03-c8b143a330ad,1,2,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
bbf044bd-6bd6-43bf-9b81-ac3a3e97db50,1,1,1.000000,98c881d4-c19a-4d67-b99a-238515d05638
2065b53c-e93f-4237-8bc2-da4be62f07a8,1,1,1.000000,29cc433b-5fc2-46f5-9183-c76d4be7a356
8c20fcb2-4ce5-425c-892a-67fbfd082ce3,1,14,1.000000,f61809d2-a428-4a2c-81e4-461ea9908687
a8fb03cd-b76c-4729-ad45-4fcc443c217a,1,2,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
e6e80a2c-119e-43b8-99ed-50a43d206322,1,10,1.000000,6c1f708c-f3e9-4d9e-a0ae-311ba42c139a
22f565d4-44d0-4779-a33e-64c6f1d82ee7,1,4,1.000000,c28aa37d-571e-4b43-bf01-aa14eeb765e7
8af81d06-d8a9-4fc8-b02b-23bed9a04d73,1,18,1.000000,a7f1b3c9-e8d6-4ed4-a7c3-2a17b414596a
b350a1b1-ccdf-4496-90b2-4e548bbe1f74,1,10,1.000000,5d6b65a6-6a87-4085-900c-575ab429c359
e7656bfb-aed5-4ccf-a3fa-18e8c77b5e56,1,2,1.000000,ecd9aab5-ddc6-4cf9-97f2-03e3018e6076
b0d39b42-9e1f-4bdd-b6a3-5a9b1538870d,1,2,1.000000,bd02a352-b7dd-4dbf-a0df-245aab548fe9
67031dc1-90e8-4a39-a315-531279f6714d,1,4,1.000000,1d39f953-a08e-494e-acf6-e594832b010a
b268c1f0-f34e-46d0-9c96-2c3fb2c3cea6,1,2,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
f721c722-c0ed-4bb1-805e-2e640dd4f540,1,14,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
70eb4683-73c5-4c4b-ad44-0cbd47f14987,1,17,1.000000,9a750eec-46c2-4720-b481-a0d6f03af47b
2d965b89-3872-4b82-80ed-7c100987298c,1,17,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
68a6dde7-90e6-4ce0-bcd2-cc4e7cb06f3b,5,32,0.593750,849e3617-6a09-4b25-8eb9-efdae87a793c
a39ef25e-a269-42e1-aee9-390a31bca1b5,1,20,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
6b38371f-3cd0-415c-b95a-ceb33428b480,1,1,1.000000,7ce6f4e7-3343-4519-8d80-7b97f0fa9e57
9b48e9c3-4df5-4df2-a310-96b454238615,2,20,0.550000,6bbe076c-62a2-4eae-9e57-e45c85c909b2
12cd12e2-4de0-477c-a0ea-e5b68d5e5396,2,3,0.666667,6703acf0-f2c1-4b80-a158-fbbe091d3948
f1a5c867-4c8d-48b6-ac2d-ec0e39ae83f1,1,11,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
e1e722b7-9129-40f9-b40b-988c8a8744f2,1,1,1.000000,a3f79161-ce4f-4ec0-9c53-67b5d89375d4
72a26b76-17e7-4f53-9bc1-605b6ba47d9b,1,27,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
e0f57a48-e86f-48e1-a207-91a9452fee29,1,21,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
be5d3085-9207-4546-96cd-2b9d6a989fbe,1,2,1.000000,8e7f3b7f-2631-4b94-a2ae-31e8f02f07cd
d00a1fce-c547-4d82-a81d-f10328554b3c,2,13,0.538462,34f99a24-a6bb-4995-b47c-e02f1c26a820
1d7df382-49e6-4432-96fe-c5f5c483cd24,1,1,1.000000,be62454c-9208-4099-9ed2-02aa2de09509
ee7891d3-ccf8-46da-a44e-75889f84bb09,2,11,0.727273,f812d842-42ac-4a21-8073-f483c059ca2d
395eef9d-901f-4daf-95ed-f944776f1008,1,3,1.000000,30f64336-9100-4dbf-b67b-4a2096a38da9
cf4b4143-c32b-4c22-9828-26fa4bd80bdd,2,33,0.666667,5e3d6bde-1451-4103-89a6-c67d81f63ed6
711b09ca-05db-43ea-8bce-e8dd6029711b,1,1,1.000000,849e3617-6a09-4b25-8eb9-efdae87a793c
c8a92a26-21f9-4711-9a02-7f283a87d383,1,2,1.000000,8e72a8bd-ae9b-460b-9573-aba4b21efb12
a976c8fe-0956-4353-a8c4-733430d02a51,1,2,1.000000,17b99863-8bfd-492d-8451-374fd7cde36c
ee712b0f-5bde-4c0f-9d8a-1eb567fd44f4,1,4,1.000000,628a06f1-ca1e-4e6e-9b38-5e23da554b53
908b9f34-26ea-46c3-8978-1cd9e2f7db6d,1,12,1.000000,15f3a523-0299-4249-8ccc-fee0b320040f
337304e2-2892-45ae-af5e-2c9c594e4bdd,1,2,1.000000,8a0fe7de-deff-4ffa-acbf-192cb2d37b39
0858ef8b-bc0b-4162-810d-712e08075c02,1,1,1.000000,1bc74fba-d84b-4bcc-9386-cb329e96d9e3
f265bbe4-a8d8-47ca-987f-1923e3c11542,1,2,1.000000,553ad3d4-3bb0-43b3-ad8a-356e97057a27
857e0d49-3eb8-4515-90ae-28f36ba891ba,1,1,1.000000,c17f5405-360e-43d7-9b50-bccf6faf2207
aca93aff-372f-42a0-a06a-b7fd341db576,1,2,1.000000,3080614b-46eb-4c0d-b1ff-b9dc13bbc44b
63399b20-4684-43e1-b876-502f1628afa0,1,3,1.000000,b10b18e5-cc00-4fd7-9fba-b538c181d05b
896f810e-1d6d-4abd-b6dc-fa2bc8eac669,1,2,1.000000,4f84b332-20fa-45e8-b9e0-e9fd0839492a
26794030-fd0c-41b0-8047-41ca40961704,1,4,1.000000,5e1920ed-d676-4151-a8ff-1153e7b7561f
c58af24d-f6dd-4205-bef0-d0386df0268f,1,5,1.000000,68e7ae29-15ff-402c-adc1-76d5a932c984
8b3a63e0-e0b0-43ad-8b2e-a9ae133e5232,1,9,1.000000,e51675c9-0801-4428-adc3-cf4b532be589
fd8288de-51fe-4a32-abda-8f322cc078c7,1,2,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
01adf11b-c92c-4876-8807-f2b9c5950d10,1,1,1.000000,b34a8c1a-f43f-4635-9799-9891ed21239a
fed3f474-c14d-4922-8d41-330c09caab10,1,2,1.000000,b8f4eb79-baaf-442b-ada2-5bcd5cf89df4
5f1beec2-b5f9-49f3-99a1-b7b00323e1d1,2,11,0.909091,15c7af42-87ad-4bc8-92fa-52ae8f2040fa
e181b224-1404-4198-9da3-fab4ddcf8283,1,1,1.000000,8537fdf9-7619-499b-b288-a3cfa1ee546f
202dac8e-4e64-43a5-833d-b53260fc7293,1,4,1.000000,a06a6baa-a68b-42fe-a709-0053627f90d7
7a94075a-b8a2-4896-88d9-3d6d16f05f97,1,20,1.000000,5e5bd954-ae5a-4f7d-a16b-85bc7f3203e5
dbd27a15-fd6e-449a-bcef-34de139f9805,1,4,1.000000,4f2ed62c-2a18-4888-86c1-aa01ba21b64f
