assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
03d7e13e-34cc-4fed-b528-6d709c73493f,1,25,1.000000,8d7e30ed-2eb2-48c9-ad99-3d0e8cf03e99
08c43a0d-17b3-4fd2-91b5-d7b907aa81b1,1,2,1.000000,8b10f12f-516a-44ee-9e79-134d040d1ef4
e5a396ee-8988-4881-ac3b-d61e361a2e41,1,2,1.000000,18812d7d-3e1e-4084-ad30-79ac968a2fa5
662e5449-1434-4407-b96d-73bb8fb5fac1,1,2,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
ae4e9381-5a43-4f19-a0f9-5b44a76b2f01,1,2,1.000000,7f683754-6c34-4de6-b54f-367de9daf770
2a0e6360-cb51-47ae-8773-1a430f6dd3b4,1,2,1.000000,5fe18d2a-1ec2-4075-adfc-637e282721b4
c973bb67-6fd4-485c-826c-90bb1e5ef2f6,1,4,1.000000,1f84d45e-8689-42bf-9ad5-0f9c8753fbde
2c0ff8a4-99ab-4034-84f5-613e61902efb,1,4,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
c2488ad3-8b46-4f7e-9379-834ede41a8b9,1,7,1.000000,595525a1-8ff1-493d-bdef-74ecb74d182b
41038623-0bef-416c-a23d-dccc1ff68617,1,3,1.000000,a1e159d8-57d0-47b8-9d45-24df63d3595a
f20e051b-b563-4dbc-94ae-fc4ceeefb707,1,6,1.000000,768f8c65-6279-4be8-98a6-af3595dc5f5f
08fe4ff7-257d-4c4a-a281-fbc3224a2fab,1,2,1.000000,68942969-0475-4a26-931b-d1d8043a659c
8cbbe581-3f40-4f5e-af6d-0c860221b4ca,1,2,1.000000,efca79c2-0b12-4ce7-a28f-68ad9193990d
be4cab00-3389-4a3a-8914-a3198056bfdb,1,13,1.000000,2847c646-a1c3-45b5-815f-46681e3db9c1
d0c5a411-b639-4a67-87fb-6d9c3fde6220,1,4,1.000000,adf5227c-74ef-49bf-b9fc-2fb8cf302732
e0a56f12-7b8b-4f55-9bb3-09a5c43b8ff6,1,2,1.000000,b811ccd0-a9ef-40ef-8326-d8efbf85e50f
799f2ccd-2135-4c40-9418-6acd4f5662bb,1,2,1.000000,06b6d1b3-dda3-4743-96f5-a45079ab6996
f5d6606a-b624-43d4-82a7-1494e03c572e,1,3,1.000000,0062535e-d9ab-4cb0-ae8f-79133b440129
24f0fc33-b47f-4390-b3ed-3ed1bd0dfc40,1,3,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
20fc0f14-c591-4993-9b1f-b13313e11196,1,1,1.000000,98c881d4-c19a-4d67-b99a-238515d05638
