assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
b01fb23f-189a-479b-b998-18cf6469d4a7,1,16,1.000000,8d7e30ed-2eb2-48c9-ad99-3d0e8cf03e99
48a87ed0-ef51-4140-a45f-d4de3120b39c,1,7,1.000000,8b10f12f-516a-44ee-9e79-134d040d1ef4
c654b09c-69f3-47f2-88db-5148d725038b,1,2,1.000000,18812d7d-3e1e-4084-ad30-79ac968a2fa5
906908b4-3129-4a4e-8029-104f0e5ba6f1,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
3731542a-1bb8-464b-b28e-2934ae4e4824,1,5,1.000000,7f683754-6c34-4de6-b54f-367de9daf770
bd27f8b7-e68c-407c-8c5f-9026c3f93210,1,1,1.000000,5fe18d2a-1ec2-4075-adfc-637e282721b4
4554a4b9-9039-45f0-b248-3e4bde97686e,1,3,1.000000,1f84d45e-8689-42bf-9ad5-0f9c8753fbde
256f8cfa-f185-427b-86c0-3d409ca485ba,1,7,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
01f565db-c573-4440-91ea-0b1369e5e425,1,1,1.000000,595525a1-8ff1-493d-bdef-74ecb74d182b
4b04d707-f503-4454-bd53-23b09bd44713,4,21,0.523810,e7dddb75-ce7a-4c4a-a047-cd3c7c12c4f7
f1060abf-9d76-46cd-876a-152217cb6345,1,4,1.000000,768f8c65-6279-4be8-98a6-af3595dc5f5f
cd747c7e-a65e-4a5e-855b-98e43d22802b,1,2,1.000000,68942969-0475-4a26-931b-d1d8043a659c
cfdfd0de-8a0b-4cbe-b3de-9be5b7b28082,1,9,1.000000,efca79c2-0b12-4ce7-a28f-68ad9193990d
270778f7-ab15-4eb9-a25e-317d6bf6c3e3,1,1,1.000000,2847c646-a1c3-45b5-815f-46681e3db9c1
50c9a1e5-c608-45ff-ac98-1c516bc3e63b,1,18,1.000000,adf5227c-74ef-49bf-b9fc-2fb8cf302732
4b18ce62-167f-483c-9e79-332039db7055,1,4,1.000000,b811ccd0-a9ef-40ef-8326-d8efbf85e50f
ace6a5fa-0dc4-4ea8-863a-449fcd0751c1,1,4,1.000000,06b6d1b3-dda3-4743-96f5-a45079ab6996
2a0c6bd9-4173-4de9-821f-2d4e302aa1d5,1,21,1.000000,0062535e-d9ab-4cb0-ae8f-79133b440129
fcce7ac8-8783-4667-ab03-7f1350650e81,1,4,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
6fbafce8-5f0d-4279-8960-c624c1ccc215,1,1,1.000000,98c881d4-c19a-4d67-b99a-238515d05638
944a5660-0725-4a2c-8da5-d1f16e8d44a5,2,10,0.900000,b598bd23-8da8-4ecf-8ed7-f22321137698
523ca080-28c2-468d-8626-67eba9ec18c4,1,19,1.000000,f61809d2-a428-4a2c-81e4-461ea9908687
4a84c35d-9c3a-4808-8c60-c5e843ec72a1,1,3,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
f6b94000-eb18-4d7e-8f8a-bcd86a745b45,1,3,1.000000,6c1f708c-f3e9-4d9e-a0ae-311ba42c139a
f91cd7b5-7085-4711-9122-ad1751111b0d,1,5,1.000000,c28aa37d-571e-4b43-bf01-aa14eeb765e7
acbcd721-8011-4456-a721-90a53ce83884,1,19,1.000000,a7f1b3c9-e8d6-4ed4-a7c3-2a17b414596a
ed2807e0-7a26-4549-8844-7198cbe39baa,1,2,1.000000,5d6b65a6-6a87-4085-900c-575ab429c359
5096e8d3-b774-4709-89ca-2f0539cd3898,1,3,1.000000,ecd9aab5-ddc6-4cf9-97f2-03e3018e6076
b525c58d-9391-4f73-8f0f-f494c6686edc,1,7,1.000000,bd02a352-b7dd-4dbf-a0df-245aab548fe9
fb509530-30fb-4155-8ade-34e926a54882,2,19,0.578947,1d39f953-a08e-494e-acf6-e594832b010a
75b1f774-17fb-44aa-a7cc-4bd9a127d3ad,1,1,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
f3fd39bb-4366-420c-9282-65a5782c53db,1,1,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
be175db7-e4fd-45fd-8985-e519336b7e7f,1,13,1.000000,9a750eec-46c2-4720-b481-a0d6f03af47b
