assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
f77c5443-badc-4227-88d6-c5c22d164655,1,1,1.000000,7fd39831-e264-4ed0-a0b6-8d05bbcbb38c
10721e13-5575-4cf0-916a-b84d39e105a6,2,12,0.833333,c17f5405-360e-43d7-9b50-bccf6faf2207
f6ad4b77-f636-4675-8d69-301db20e50a1,1,4,1.000000,299be603-a667-4e4b-9287-3e88c441d26c
080136d0-2692-4d8b-b13e-42464d4a20d5,1,3,1.000000,907af844-581a-4044-8ddb-8bcc91df32f9
e25794b7-f00b-48c5-834f-652b5354a7ea,1,6,1.000000,f2d0957c-12af-426d-8d09-fdbbb4e0de0b
639c9627-b92f-48e6-acf1-bad099af2a93,1,3,1.000000,30f64336-9100-4dbf-b67b-4a2096a38da9
f69f9683-5109-450a-89e8-9265b8bbea14,1,4,1.000000,c07ff153-9e23-4312-a895-634db3ee5e20
378a2eab-dd04-4a11-9ec5-f61a7034e071,1,3,1.000000,da1a2d7f-932d-4a30-b182-c07ecc3443ac
6ac5ba2e-edf8-4711-8aa0-49c984f2a178,1,5,1.000000,70aa3c86-1745-40da-9072-13ac3ed78efd
67428edb-9aa3-4247-bb3a-1a707371902c,1,2,1.000000,686a875f-c72b-4803-b21d-8a7401fe132a
6c9d0db6-2f55-45ce-84c9-3e6add0ce94c,1,1,1.000000,a570d9cd-f8c7-4a04-acd2-701cc226b960
a8aaa9ce-ebe1-4737-9e42-d61109ce847b,2,13,0.538462,91675abf-4d79-497f-8fa5-224ae0472254
fad334de-aa8c-4051-8d32-f7e9920f21b1,1,2,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
51da91f3-56c1-406a-a2e6-d54be7fc3f8c,1,3,1.000000,10c196fc-2c76-4e4b-b628-4472949c39c3
d69419ec-947f-4ff2-a7fa-a9b54b59f21a,1,2,1.000000,2f38656b-76d5-4b46-a81d-c90b96495673
8e470e45-3d51-43e3-affe-6141230f937e,1,1,1.000000,31fa27b8-6c4d-47b2-8566-b4af4d9ca9e8
c0526500-cf0a-4b00-9b86-3337b04dca4c,1,6,1.000000,f812d842-42ac-4a21-8073-f483c059ca2d
67823c07-b611-47fb-8c01-3ea78e5bba32,1,3,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
7e6d6203-da25-41f1-b391-1d81804f3c6b,1,2,1.000000,36027d15-9fa5-4ada-bf4b-ed5b5daa5587
05217614-c55f-46b5-b7ad-aae8631d1ab2,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
25b36836-fd0e-4b2e-8c53-4013c0fc30eb,1,2,1.000000,5a772c33-5555-4594-83d5-0410a67adc71
52b3658c-cd75-4ecb-9a18-b06b63d6be25,1,8,1.000000,7a26546e-0a07-423c-9e97-0ef56212920d
68af8b9e-55db-410b-b385-587f8d636ac1,1,3,1.000000,039c70da-6930-47d6-bdfd-f1d429ade760
946f673d-7d06-4d44-86b4-6613598aa472,1,7,1.000000,2847c646-a1c3-45b5-815f-46681e3db9c1
d1c296e6-0249-4f0a-ae0a-3516f6ddc48c,1,6,1.000000,a1a87013-2cc1-4ab5-a85b-9fd21ffffe4b
9dbc62b3-2cf7-4166-9863-3bc42fbe4593,1,2,1.000000,340b7157-11e5-4463-a088-59ca98df39cd
45c07ec4-e205-4f05-ae34-83ec78ad4e25,1,3,1.000000,505a6b31-fc4e-421d-9a42-4882535d0da2
96265a6c-b9a5-4d37-bc02-24d98b7638da,1,7,1.000000,bf3f096b-5f9c-4174-ab8a-49e7a574f4c7
7608a62f-44c2-41f9-ba4e-bd5492c659a6,1,2,1.000000,cb8044c4-b13f-45a5-a981-ad46f7a15bd9
429cf1db-da28-4414-a999-e0ae823a3287,1,5,1.000000,df2d69ac-fbca-4b9e-8df4-d499bb27b403
a627bb44-30bb-49e9-b1fb-a59a3bad3fb6,1,5,1.000000,6a62a318-0245-4aa5-9f3f-a6e200f8724a
8b444a08-a2c2-4b9c-88aa-bf134a6dfcb7,1,2,1.000000,5f118823-51ee-47bb-859f-1316523af0ed
6e8f9d31-3cb3-4a23-9b74-79533b3facd9,1,1,1.000000,1f84d45e-8689-42bf-9ad5-0f9c8753fbde
adba96c6-c6e4-43b8-b649-afe5f78a4278,1,2,1.000000,7413fd0f-0de7-4b60-b466-60b0bdd9a9c9
e6608d4e-507a-4b70-ba1f-25dacebba8ba,1,2,1.000000,ece552c2-b04a-49f3-a01f-244ea2be828f
b3ce9e3c-cdaa-4453-b2bf-125a9ef030cd,1,1,1.000000,06bc34ca-c98b-4c0d-9276-b7cf78be600e
585436ec-59f4-4b84-bab2-a286d8df3dcb,1,2,1.000000,4f2ed62c-2a18-4888-86c1-aa01ba21b64f
3c635e20-ebe8-421f-a673-358b07654708,1,2,1.000000,0062535e-d9ab-4cb0-ae8f-79133b440129
093d0412-0498-4321-a89a-2f8289eb6231,1,1,1.000000,ac7c0dae-6fe3-48e3-97b7-ab62571a0eb1
b440e44f-f8b5-4e2a-9149-c91b17525855,1,2,1.000000,68e7ae29-15ff-402c-adc1-76d5a932c984
c9fe1206-b380-476f-ba26-e8fbc48370b2,1,7,1.000000,fd026db8-dad8-4f55-8016-d469844b2862
2ca0bbf7-ec48-47a0-a7b4-921ee322444a,1,1,1.000000,169a37aa-17e8-4998-adea-e8e08e08013f
6c7bc3cf-a36f-4430-8c7e-c56fa5355d73,1,5,1.000000,f61809d2-a428-4a2c-81e4-461ea9908687
a6ab4df5-dc0d-441b-9c40-e17bbd5209f8,1,2,1.000000,b8f4eb79-baaf-442b-ada2-5bcd5cf89df4
5e65223c-4f71-40ca-a27f-22b1f090e77a,3,14,0.571429,d8d2f244-6fe8-4084-86a0-7a0763b579ce
b1db2dd2-79c1-4cdf-a49a-5d1f21e404c7,1,6,1.000000,935eb020-a824-4cdc-9442-727a6d9e019e
93c2d70a-9858-4455-baf9-b8155071b752,1,2,1.000000,b811ccd0-a9ef-40ef-8326-d8efbf85e50f
3f87c1b2-ec51-49a8-b2e9-e1b61f1d8b5f,1,1,1.000000,6bbe076c-62a2-4eae-9e57-e45c85c909b2
0925f617-da09-4932-9df9-e45c72b21060,1,5,1.000000,b2adc949-f710-48f8-8159-5533f440730d
009dd2d3-161f-4ce3-893d-e8ab6933c650,1,6,1.000000,b5ffd988-ffeb-4513-b78a-5806be0c7dbf
a1568485-012b-4397-bab1-d39cea121ed6,1,3,1.000000,e4ab94f4-8c05-4815-afbf-3470cfa23a6a
14533e9d-2921-47d6-b677-31eb9aad10f3,1,6,1.000000,7d7d8bee-c73e-4544-a78c-2d4e29f75749
f68aa95c-5a0b-47b7-a923-5a9d4a5aee8e,1,2,1.000000,8d7e30ed-2eb2-48c9-ad99-3d0e8cf03e99
a1f302ed-7bb3-422b-aa77-7a17bf2578a9,2,3,0.666667,f258256f-54bc-46fc-baca-9df34d5ff3ac
7f2bfe3a-544b-4d9d-a852-7ffeb67c2d0a,1,1,1.000000,af421bd7-84d7-4b0b-b621-c9b4091d1b06
eaffbf33-0b80-4b3b-8e1e-30d57cf646df,1,2,1.000000,519e56e4-9bbe-493d-9a82-70f9d8dc5c69
9f696cc6-0c31-42e2-b1f0-b39a1168f5af,1,5,1.000000,0feedf09-ee01-43ea-9489-1b58a00ba227
8f2ec06e-a2e1-4b76-8e41-06968fc652a7,1,1,1.000000,f4f25187-82c7-4265-9bf9-71bc8ed1701f
4826ab55-9ae6-4b9d-a660-b07862f7cc5a,1,1,1.000000,e00872da-35ca-4faf-98f0-3eacdc654102
e96a28ea-787e-4294-a026-fc6c0a30e1c2,1,2,1.000000,39107c52-98c9-4a75-b505-271294fac465
7a863604-3994-4e17-8f3e-7e3d6522262a,1,2,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
bba76574-9a27-44fb-8457-2d8a3326f247,1,1,1.000000,ee629236-d81f-4548-822a-11f979d7f013
dbba721d-1056-4c0f-9448-18c1590d75a2,1,3,1.000000,33ee54b5-0d80-4b24-b785-abcf45ee1e3f
2da7ed50-7bb9-41c9-a77b-d96e45be33e6,1,1,1.000000,1bc74fba-d84b-4bcc-9386-cb329e96d9e3
2317b2bc-82aa-4b04-8768-f8438d1c07a2,2,4,0.750000,a714a287-37fd-4f34-ad8a-46580b566abe
ed64315f-e24b-49e8-af33-f8ee46474223,1,8,1.000000,18812d7d-3e1e-4084-ad30-79ac968a2fa5
ce80369a-355a-4f4e-8be3-a7ad97a97ba9,1,7,1.000000,8e72a8bd-ae9b-460b-9573-aba4b21efb12
81bf4bd8-7202-4c4a-8f02-31e80f46c16b,1,3,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
e3da20dd-dc7f-46c4-84f2-c53561bec1bb,1,3,1.000000,31fa27b8-6c4d-47b2-8566-b4af4d9ca9e8
4efb6e00-c1f8-4518-89d8-83b41d9baa5f,1,7,1.000000,bf609a7c-229e-4dc7-82df-8162b6648e97
4c5332e1-5c0f-4013-ab4f-cc14f15bd23f,1,6,1.000000,4f84b332-20fa-45e8-b9e0-e9fd0839492a
b35138da-ff08-4327-a371-a20305ed428c,1,3,1.000000,5771f07a-575e-4004-a3a5-db3ee44bb1b0
bffc3ce9-267b-49af-94c9-8caa462061d0,1,2,1.000000,a06a6baa-a68b-42fe-a709-0053627f90d7
a7f89cc9-26a2-45dc-af26-07717fd4286c,1,2,1.000000,42a98cef-7642-414d-a916-237ceb0abbf6
409069d5-c3a2-4eb8-9a82-b4c5911f1c18,1,6,1.000000,dca7d97b-a46b-482b-b513-4c3ef1fa7dbf
e3735eb3-d342-480d-8716-242f9817e1d7,1,2,1.000000,68942969-0475-4a26-931b-d1d8043a659c
cb470441-893e-4c5e-ada4-75ff413b4aef,2,7,0.857143,27b1e11e-8d9e-467d-8636-df88f9641094
ef7054c4-d2da-4b8c-b50a-896df7f9e7c8,1,4,1.000000,21cbaff6-4d5f-4083-9edf-9523563b74ae
d4ff8b7c-74ec-4f65-bb2a-766ccbc47b6c,1,2,1.000000,c15796a9-88e4-406f-bd36-788d0e579acd
70f571c9-1cc1-4e7f-b427-f1ad03ed5813,1,8,1.000000,48a3cfba-dcdc-4833-886c-5cc284e12343
39149876-f983-439a-b9e0-6cc0474e3270,1,6,1.000000,faede4bf-624b-414f-8bff-7f3bbfc74f7b
33066d15-e148-42e1-8478-7acb8e3cafa3,1,7,1.000000,553ad3d4-3bb0-43b3-ad8a-356e97057a27
7506b25c-0ab4-42a2-9670-6af52861b1e8,1,1,1.000000,23adb02f-8cae-4303-bbd5-f125e974560d
5408a652-a768-4bd6-aee6-adbd9a4f9acf,1,1,1.000000,e51675c9-0801-4428-adc3-cf4b532be589
4dc205b4-ddab-42d0-a70d-05c8f731a09b,1,7,1.000000,97c26efe-10d8-4b54-8918-61fce6c86e73
571fa18c-ed3a-439a-b935-44e31733ecbb,1,1,1.000000,5e5bd954-ae5a-4f7d-a16b-85bc7f3203e5
36c1541a-409f-4cb8-b0f0-c89a269d64af,1,3,1.000000,ac7c0dae-6fe3-48e3-97b7-ab62571a0eb1
416baf73-2c52-449a-adc8-8aa60c5df857,1,2,1.000000,51e67b1a-ddcd-479b-8d42-f1d1410e814d
ece25742-08ba-4e1e-b1cb-a7aeb0b4af05,1,8,1.000000,9c552fa8-fe9f-4618-86af-58441f5987ae
437fe8da-db6e-4dfe-88e0-1d27752900f4,1,3,1.000000,5d6b65a6-6a87-4085-900c-575ab429c359
0ce729f6-cde6-431e-8f68-ded57a765665,1,3,1.000000,718eaf95-e9e2-42a2-ba4c-5316b5f45fdf
7fa2761c-7cb7-4a4e-9de4-a4c5801c7e43,1,7,1.000000,2657b615-04b0-4c11-8343-1245c9c07676
3eedb1e7-aa7c-469e-8709-cd553da845dd,1,1,1.000000,94560f9c-6b13-4732-ac39-78f6d48a8133
2a8133a7-8ddf-4553-aa36-5cfc49c709b7,1,5,1.000000,f4f25187-82c7-4265-9bf9-71bc8ed1701f
a0673b62-c38b-4ccd-957a-2220d690a8a1,1,3,1.000000,e00872da-35ca-4faf-98f0-3eacdc654102
446a73d0-697f-4559-a48b-a52e23fba577,1,1,1.000000,6ba68ba3-3aee-4198-9e5e-f659b55375bd
437d7051-fe70-40c1-a6ad-88ceab94e9cb,1,2,1.000000,ee629236-d81f-4548-822a-11f979d7f013
0747e442-696c-4aef-bec4-3b9385223bc2,1,1,1.000000,686a875f-c72b-4803-b21d-8a7401fe132a
e9861dba-1e77-4b71-a64a-8447fc9366d8,1,1,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
e064e9bb-9d6a-4e74-9079-7944468d5ce8,1,1,1.000000,2f38656b-76d5-4b46-a81d-c90b96495673
e81ea0ab-faef-4b32-8a25-a7be06ea98e1,1,4,1.000000,5c2dcee3-4c6f-4ac5-bebf-393949ab845c
3bca3bf3-e788-4c96-9584-eb50f86d905b,1,4,1.000000,a06a6baa-a68b-42fe-a709-0053627f90d7
0ff629cf-71c1-428a-bdae-304741077c02,1,1,1.000000,374b89ae-6635-4710-aa3a-b1628e146d8a
e65c7daf-652f-4d72-b4db-ea544b63105b,1,5,1.000000,340b7157-11e5-4463-a088-59ca98df39cd
509f06e7-664b-48a7-a66c-3e594a8968c4,1,1,1.000000,6ac4be27-6951-4110-953b-42994ca04dfc
0d20de67-8ada-4e22-8059-fdd3d8d635a5,1,1,1.000000,23adb02f-8cae-4303-bbd5-f125e974560d
dea5beb3-f023-4cd4-b466-05762fb3274b,1,2,1.000000,45408613-9964-47f1-ab70-7690b988b705
