assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
55a96c96-6d2f-4dae-9935-5dfa7b219408,1,1,1.000000,7fd39831-e264-4ed0-a0b6-8d05bbcbb38c
fa99227f-4e91-4c22-bc43-5c8780e40388,1,2,1.000000,c17f5405-360e-43d7-9b50-bccf6faf2207
d900e5c7-a43a-43d9-a2b4-c9dc4239af22,1,3,1.000000,299be603-a667-4e4b-9287-3e88c441d26c
b8b52951-e197-4e61-b49e-b2ccd9dfaf98,1,2,1.000000,907af844-581a-4044-8ddb-8bcc91df32f9
e2273ca0-b8fa-497f-8bd7-c0c3e6c99a1d,1,4,1.000000,f2d0957c-12af-426d-8d09-fdbbb4e0de0b
f523dcc7-680d-4e87-b716-c69de1bb752e,2,4,0.500000,30f64336-9100-4dbf-b67b-4a2096a38da9
1f8221a3-da95-4f79-bd14-c174f254654b,1,2,1.000000,c07ff153-9e23-4312-a895-634db3ee5e20
358f466a-147c-4888-a0ac-614af545a327,1,2,1.000000,da1a2d7f-932d-4a30-b182-c07ecc3443ac
a8e8ec83-ced1-4d52-8d71-30c4ad54d71e,1,2,1.000000,70aa3c86-1745-40da-9072-13ac3ed78efd
f2d6f8f0-d2be-4931-af3f-bf08ce840ac9,1,2,1.000000,686a875f-c72b-4803-b21d-8a7401fe132a
23982991-1211-4f45-9fed-ea9933551ed0,1,1,1.000000,a570d9cd-f8c7-4a04-acd2-701cc226b960
081d3d88-c220-4931-8831-7ff34670486a,2,9,0.555556,91675abf-4d79-497f-8fa5-224ae0472254
7541d1ef-b379-4758-9a34-14aceecc5631,1,2,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
5e7659d9-7f51-4f69-a228-2e1e16dce504,1,2,1.000000,10c196fc-2c76-4e4b-b628-4472949c39c3
0d36fcfb-46b8-4472-9cc1-ddc603212e39,1,2,1.000000,2f38656b-76d5-4b46-a81d-c90b96495673
f5c8ce26-0859-49ad-85b8-18ec65d771e1,1,1,1.000000,31fa27b8-6c4d-47b2-8566-b4af4d9ca9e8
a4ad8345-3d41-40d9-b517-6b9886b67290,1,4,1.000000,f812d842-42ac-4a21-8073-f483c059ca2d
425589f9-a9d9-4060-842b-80aaf999d333,1,2,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
9234a419-0a8e-46e9-b687-921bdfdba8ec,1,1,1.000000,36027d15-9fa5-4ada-bf4b-ed5b5daa5587
2a9d696d-8761-4182-b311-72b957bc87d5,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
b5146483-2239-4b5d-a183-6d1b10e84916,1,2,1.000000,5a772c33-5555-4594-83d5-0410a67adc71
40ede7ea-0d3d-434b-a558-e83595a1fa8b,1,5,1.000000,7a26546e-0a07-423c-9e97-0ef56212920d
