assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
5942efc5-0e30-46fd-a265-0b2b84dd19e9,1,1,1.000000,8d7e30ed-2eb2-48c9-ad99-3d0e8cf03e99
741bf68b-817e-4c97-ac90-743b77dce049,1,1,1.000000,8b10f12f-516a-44ee-9e79-134d040d1ef4
57369588-50bb-4e98-a59c-df3696ce80e1,1,17,1.000000,18812d7d-3e1e-4084-ad30-79ac968a2fa5
6f391c43-4ea7-405a-940f-ae4f025839ab,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
ae535b72-7002-4034-ad9d-6937fb9f04a3,1,1,1.000000,7f683754-6c34-4de6-b54f-367de9daf770
381a237e-8515-4483-9c51-1be799cd86bb,4,4,0.250000,5fe18d2a-1ec2-4075-adfc-637e282721b4
f1b52235-237f-4b8f-a039-d3c9c789b727,1,1,1.000000,1f84d45e-8689-42bf-9ad5-0f9c8753fbde
a393b462-77d1-4162-9162-fd2273b57e65,2,7,0.571429,2bef0281-b2d9-41ac-967c-45835e5ba8c0
f3b7fd98-721b-49df-8090-f6afb71a3a85,2,2,0.500000,595525a1-8ff1-493d-bdef-74ecb74d182b
8c43393f-5234-4518-a6b2-3d8c79ff79b5,1,1,1.000000,a1e159d8-57d0-47b8-9d45-24df63d3595a
000bf1fd-df7f-4db2-bdcc-d6033e993a0f,1,1,1.000000,768f8c65-6279-4be8-98a6-af3595dc5f5f
70bc3f48-23e6-4033-a781-e25c7bf22262,1,1,1.000000,68942969-0475-4a26-931b-d1d8043a659c
53fe3a35-d403-4b1e-8266-9b96dc3ecedd,1,2,1.000000,efca79c2-0b12-4ce7-a28f-68ad9193990d
49cc1d61-0642-4395-a7b0-c431af14fdc2,1,1,1.000000,2847c646-a1c3-45b5-815f-46681e3db9c1
72676a3b-89f6-4939-a4bd-1d45d72192a5,1,1,1.000000,adf5227c-74ef-49bf-b9fc-2fb8cf302732
b80f73e8-bcdb-4ce7-9ab3-ee8976016695,2,3,0.666667,9c862f56-7315-43ed-9922-be53b612c26b
dfdcfb1a-edda-433c-ae76-56d4b9f6ee38,1,1,1.000000,06b6d1b3-dda3-4743-96f5-a45079ab6996
c8467a60-6f92-4539-9a98-ef491898ebbd,1,1,1.000000,0062535e-d9ab-4cb0-ae8f-79133b440129
bd75e8af-b5f0-4f95-bab7-c4030e46de07,1,2,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
4af0a032-df48-406d-9025-2e3c956d9808,1,1,1.000000,98c881d4-c19a-4d67-b99a-238515d05638
bed2fce5-5aad-4ef1-b70f-5d94e8d15088,1,1,1.000000,29cc433b-5fc2-46f5-9183-c76d4be7a356
f57f6e4b-d934-448e-ba1e-8661a1f613e1,1,12,1.000000,f61809d2-a428-4a2c-81e4-461ea9908687
ff1bfce3-b35f-4818-8cca-266bed2effa5,1,2,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
b690d995-1d0d-4483-b9fb-b06b67b87d69,1,1,1.000000,6c1f708c-f3e9-4d9e-a0ae-311ba42c139a
4ec87c60-a820-4ba8-ad52-9396b4e3019b,1,1,1.000000,c28aa37d-571e-4b43-bf01-aa14eeb765e7
2f581e05-821d-459a-bec0-39a245f7063d,1,1,1.000000,a7f1b3c9-e8d6-4ed4-a7c3-2a17b414596a
5401a09d-9b00-4632-9696-06d9df7e5f06,1,1,1.000000,5d6b65a6-6a87-4085-900c-575ab429c359
0af2e46e-7eb8-41be-bf44-040718250b7d,1,1,1.000000,ecd9aab5-ddc6-4cf9-97f2-03e3018e6076
e91711f2-bfeb-44f7-92d8-90546fde35ef,1,1,1.000000,bd02a352-b7dd-4dbf-a0df-245aab548fe9
d41df360-e332-4720-8490-c105e98aa785,1,1,1.000000,1d39f953-a08e-494e-acf6-e594832b010a
faecc9fd-91c1-4bc6-b5f5-0e9fd90dab10,1,1,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
67051136-9865-4ab9-ab06-2d921e1ee7e3,1,1,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
7f3853f7-480d-4581-804b-f62d977d10c2,3,3,0.333333,9a750eec-46c2-4720-b481-a0d6f03af47b
92fbc659-d551-43f9-93c5-570e9912816b,1,1,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
f2cfe104-19cd-46ff-8454-8647aeb8da3b,1,1,1.000000,2657b615-04b0-4c11-8343-1245c9c07676
0c2ea0ca-1e76-44ae-95ec-9d559f86803a,1,1,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
